source,pid,context,cond,tcr_present,pep_len,toGIG,toDRG,file,to_cognate,to_other,crossed,fpocket_pos,fpocket_dist,bpocket_pos,bpocket_dist,f_seated,b_seated,register,threading,occ_cognate,occ_crossed,class_300Kext,class_370K
promising,6AMU,withTCR,L3_nterm_t2,True,10,16.602,16.711,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_2363281_0.pdb,16.711,16.602,False,4.0,8.75,8.0,9.77,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,12.072,12.612,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_2465062_0.pdb,12.612,12.072,False,2.0,7.22,9.0,6.96,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,12.366,12.976,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_3574123_0.pdb,12.976,12.366,False,2.0,6.71,10.0,6.28,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.367,13.581,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_4161959_0.pdb,13.581,13.367,False,4.0,7.65,10.0,9.57,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,4.789,4.536,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_4513444_0.pdb,4.536,4.789,False,8.0,9.83,1.0,7.79,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,3.768,2.91,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_5546489_0.pdb,2.91,3.768,False,9.0,6.52,3.0,5.94,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,17.657,17.891,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_5711345_0.pdb,17.891,17.657,False,1.0,8.12,10.0,11.2,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.801,14.45,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_6061086_0.pdb,14.45,13.801,False,1.0,8.31,10.0,4.11,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,15.798,16.409,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_6274548_0.pdb,16.409,15.798,False,2.0,8.03,9.0,6.03,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,5.56,5.875,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_6325079_0.pdb,5.875,5.56,False,10.0,8.14,4.0,8.68,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,14.236,14.967,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_6823669_0.pdb,14.967,14.236,False,1.0,4.77,9.0,4.33,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.628,14.33,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_7329158_0.pdb,14.33,13.628,False,2.0,7.48,9.0,5.36,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.809,14.352,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_7482884_0.pdb,14.352,13.809,False,2.0,7.61,10.0,6.82,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,12.051,12.542,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_7824929_0.pdb,12.542,12.051,False,1.0,5.99,7.0,9.07,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.341,13.767,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_7940627_0.pdb,13.767,13.341,False,3.0,6.65,10.0,8.07,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,4.421,4.162,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_9063205_0.pdb,4.162,4.421,False,9.0,8.56,2.0,4.52,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,6.499,5.94,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_9329492_0.pdb,5.94,6.499,False,8.0,7.71,2.0,6.18,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,12.987,13.687,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_9341628_0.pdb,13.687,12.987,False,1.0,6.53,9.0,4.44,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,14.23,14.551,outputs/promising/pdb/6AMU_L3_nterm_t2_wA_9944817_0.pdb,14.551,14.23,False,2.0,7.15,7.0,7.75,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,15.404,15.767,outputs/promising/pdb/6AMU_L3_nterm_t2_wF_1677885_0.pdb,15.767,15.404,False,3.0,7.8,10.0,6.66,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,13.114,13.471,outputs/promising/pdb/6AMU_L3_nterm_t2_wF_4153989_0.pdb,13.471,13.114,False,2.0,5.63,8.0,9.41,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L3_nterm_t2,True,10,5.364,5.672,outputs/promising/pdb/6AMU_L3_nterm_t2_wF_8977120_0.pdb,5.672,5.364,False,10.0,9.79,3.0,8.32,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,16.007,16.434,outputs/promising/pdb/6AMU_L4_expanded_w0_0692172_0.pdb,16.434,16.007,False,4.0,9.66,9.0,5.25,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,4.543,3.355,outputs/promising/pdb/6AMU_L4_expanded_w0_0692172_1.pdb,3.355,4.543,False,8.0,5.88,2.0,5.58,True,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.984,15.642,outputs/promising/pdb/6AMU_L4_expanded_w0_1560595_0.pdb,15.642,14.984,False,2.0,7.27,9.0,4.61,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.144,5.234,outputs/promising/pdb/6AMU_L4_expanded_w0_1560595_1.pdb,5.234,6.144,False,8.0,7.5,2.0,6.94,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.069,12.613,outputs/promising/pdb/6AMU_L4_expanded_w0_2070640_0.pdb,12.613,12.069,False,1.0,5.78,7.0,8.84,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,7.027,6.735,outputs/promising/pdb/6AMU_L4_expanded_w0_2070640_1.pdb,6.735,7.027,False,9.0,5.81,2.0,8.5,True,False,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.799,13.338,outputs/promising/pdb/6AMU_L4_expanded_w0_2092240_0.pdb,13.338,12.799,False,2.0,6.4,10.0,7.36,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.553,6.242,outputs/promising/pdb/6AMU_L4_expanded_w0_2092240_1.pdb,6.242,6.553,False,8.0,7.94,4.0,10.46,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.123,13.509,outputs/promising/pdb/6AMU_L4_expanded_w0_2648010_0.pdb,13.509,13.123,False,3.0,7.98,10.0,5.11,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.045,13.566,outputs/promising/pdb/6AMU_L4_expanded_w0_2648010_1.pdb,13.566,13.045,False,1.0,8.14,10.0,6.96,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.297,5.373,outputs/promising/pdb/6AMU_L4_expanded_w0_2661526_0.pdb,5.373,5.297,False,8.0,9.96,5.0,8.72,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,2.897,3.103,outputs/promising/pdb/6AMU_L4_expanded_w0_2661526_1.pdb,3.103,2.897,False,10.0,7.99,2.0,5.51,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.584,5.387,outputs/promising/pdb/6AMU_L4_expanded_w0_3095140_0.pdb,5.387,5.584,False,8.0,8.3,1.0,7.57,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,7.111,6.888,outputs/promising/pdb/6AMU_L4_expanded_w0_3095140_1.pdb,6.888,7.111,False,9.0,5.26,2.0,9.59,True,False,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,8.67,7.811,outputs/promising/pdb/6AMU_L4_expanded_w0_3965189_0.pdb,7.811,8.67,False,7.0,7.98,1.0,6.84,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.971,6.107,outputs/promising/pdb/6AMU_L4_expanded_w0_3965189_1.pdb,6.107,5.971,False,10.0,8.02,4.0,9.61,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.07,13.546,outputs/promising/pdb/6AMU_L4_expanded_w0_4099300_0.pdb,13.546,13.07,False,1.0,5.92,8.0,8.65,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.144,13.613,outputs/promising/pdb/6AMU_L4_expanded_w0_4099300_1.pdb,13.613,13.144,False,3.0,7.92,10.0,7.06,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.866,15.532,outputs/promising/pdb/6AMU_L4_expanded_w0_4288280_0.pdb,15.532,14.866,False,4.0,10.61,9.0,4.56,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.573,2.758,outputs/promising/pdb/6AMU_L4_expanded_w0_4288280_1.pdb,2.758,3.573,False,8.0,7.53,2.0,5.08,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,11.967,12.437,outputs/promising/pdb/6AMU_L4_expanded_w0_4399348_0.pdb,12.437,11.967,False,1.0,5.78,8.0,8.94,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.455,15.818,outputs/promising/pdb/6AMU_L4_expanded_w0_4399348_1.pdb,15.818,15.455,False,4.0,8.02,8.0,9.55,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,7.189,6.31,outputs/promising/pdb/6AMU_L4_expanded_w0_4551227_0.pdb,6.31,7.189,False,8.0,8.15,3.0,8.02,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.81,3.297,outputs/promising/pdb/6AMU_L4_expanded_w0_4551227_1.pdb,3.297,3.81,False,9.0,8.64,4.0,7.02,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.01,15.586,outputs/promising/pdb/6AMU_L4_expanded_w0_6254459_0.pdb,15.586,15.01,False,3.0,7.36,10.0,4.17,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.127,12.558,outputs/promising/pdb/6AMU_L4_expanded_w0_6254459_1.pdb,12.558,12.127,False,1.0,6.48,8.0,7.7,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.644,14.06,outputs/promising/pdb/6AMU_L4_expanded_w0_7387147_0.pdb,14.06,13.644,False,2.0,7.46,7.0,8.5,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.517,15.747,outputs/promising/pdb/6AMU_L4_expanded_w0_7387147_1.pdb,15.747,15.517,False,4.0,9.18,8.0,6.02,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.423,16.099,outputs/promising/pdb/6AMU_L4_expanded_w0_9023926_0.pdb,16.099,15.423,False,1.0,8.49,9.0,5.57,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.87,13.493,outputs/promising/pdb/6AMU_L4_expanded_w0_9067190_0.pdb,13.493,12.87,False,2.0,6.5,10.0,4.36,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.658,15.913,outputs/promising/pdb/6AMU_L4_expanded_w0_9067190_1.pdb,15.913,15.658,False,4.0,7.88,8.0,8.77,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.838,13.184,outputs/promising/pdb/6AMU_L4_expanded_w1_2303849_0.pdb,13.184,12.838,False,3.0,8.13,8.0,9.13,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.486,3.629,outputs/promising/pdb/6AMU_L4_expanded_w1_2303849_1.pdb,3.629,3.486,False,8.0,9.45,2.0,5.09,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,10.1,9.346,outputs/promising/pdb/6AMU_L4_expanded_w1_3508565_0.pdb,9.346,10.1,False,6.0,6.21,3.0,11.44,True,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.244,15.905,outputs/promising/pdb/6AMU_L4_expanded_w1_3954629_0.pdb,15.905,15.244,False,2.0,3.18,9.0,4.74,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.979,6.055,outputs/promising/pdb/6AMU_L4_expanded_w1_3954629_1.pdb,6.055,5.979,False,9.0,10.69,3.0,8.83,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.522,2.603,outputs/promising/pdb/6AMU_L4_expanded_w1_7915118_0.pdb,2.603,3.522,False,9.0,5.57,3.0,5.34,True,True,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.981,14.558,outputs/promising/pdb/6AMU_L4_expanded_w1_7915118_1.pdb,14.558,13.981,False,3.0,5.38,10.0,7.97,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.616,5.934,outputs/promising/pdb/6AMU_L4_expanded_w2_7728043_0.pdb,5.934,5.616,False,10.0,5.91,4.0,9.36,True,False,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.097,12.661,outputs/promising/pdb/6AMU_L4_expanded_w2_7728043_1.pdb,12.661,12.097,False,1.0,6.09,7.0,8.89,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,8.905,7.916,outputs/promising/pdb/6AMU_L4_expanded_w2_8598189_0.pdb,7.916,8.905,False,7.0,7.19,1.0,10.27,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.376,15.255,outputs/promising/pdb/6AMU_L4_expanded_wA_0487327_0.pdb,15.255,14.376,False,3.0,9.1,8.0,5.51,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.82,16.07,outputs/promising/pdb/6AMU_L4_expanded_wA_1897282_0.pdb,16.07,15.82,False,5.0,9.46,10.0,8.53,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.586,16.075,outputs/promising/pdb/6AMU_L4_expanded_wA_2260014_0.pdb,16.075,15.586,False,2.0,7.31,10.0,6.77,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.601,6.332,outputs/promising/pdb/6AMU_L4_expanded_wA_2261833_0.pdb,6.332,6.601,False,9.0,7.56,3.0,9.4,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,7.994,7.3,outputs/promising/pdb/6AMU_L4_expanded_wA_2679277_0.pdb,7.3,7.994,False,8.0,6.42,2.0,9.04,True,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.521,15.936,outputs/promising/pdb/6AMU_L4_expanded_wA_3688171_0.pdb,15.936,15.521,False,5.0,7.87,10.0,9.16,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.618,6.442,outputs/promising/pdb/6AMU_L4_expanded_wA_3867043_0.pdb,6.442,6.618,False,9.0,6.82,3.0,9.54,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.964,6.552,outputs/promising/pdb/6AMU_L4_expanded_wA_3956922_0.pdb,6.552,6.964,False,9.0,8.08,2.0,8.91,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,8.356,7.591,outputs/promising/pdb/6AMU_L4_expanded_wA_4099936_0.pdb,7.591,8.356,False,7.0,8.84,1.0,9.15,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.683,16.118,outputs/promising/pdb/6AMU_L4_expanded_wA_4301627_0.pdb,16.118,15.683,False,4.0,9.52,10.0,5.56,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.696,14.497,outputs/promising/pdb/6AMU_L4_expanded_wA_4551173_0.pdb,14.497,13.696,False,1.0,9.29,9.0,4.77,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.258,13.795,outputs/promising/pdb/6AMU_L4_expanded_wA_4927847_0.pdb,13.795,13.258,False,2.0,6.02,10.0,4.99,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.017,14.721,outputs/promising/pdb/6AMU_L4_expanded_wA_5438413_0.pdb,14.721,14.017,False,1.0,6.85,9.0,5.22,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.633,6.083,outputs/promising/pdb/6AMU_L4_expanded_wA_5828878_0.pdb,6.083,6.633,False,6.0,9.94,3.0,8.15,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.437,14.06,outputs/promising/pdb/6AMU_L4_expanded_wA_6044768_0.pdb,14.06,13.437,False,2.0,9.11,10.0,5.53,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,12.595,13.22,outputs/promising/pdb/6AMU_L4_expanded_wA_6066800_0.pdb,13.22,12.595,False,1.0,8.35,9.0,4.08,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.28,14.653,outputs/promising/pdb/6AMU_L4_expanded_wA_6220003_0.pdb,14.653,14.28,False,3.0,9.23,8.0,9.13,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,15.289,15.883,outputs/promising/pdb/6AMU_L4_expanded_wA_6907159_0.pdb,15.883,15.289,False,3.0,7.09,10.0,7.55,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.797,5.841,outputs/promising/pdb/6AMU_L4_expanded_wA_7136048_0.pdb,5.841,5.797,False,10.0,9.17,4.0,8.94,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,13.462,14.075,outputs/promising/pdb/6AMU_L4_expanded_wA_7507211_0.pdb,14.075,13.462,False,3.0,7.7,10.0,5.87,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.876,15.332,outputs/promising/pdb/6AMU_L4_expanded_wA_7528349_0.pdb,15.332,14.876,False,3.0,4.55,10.0,6.89,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,5.747,5.449,outputs/promising/pdb/6AMU_L4_expanded_wA_7542656_0.pdb,5.449,5.747,False,9.0,6.73,1.0,6.13,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,4.013,4.344,outputs/promising/pdb/6AMU_L4_expanded_wA_7655212_0.pdb,4.344,4.013,False,8.0,9.48,2.0,4.16,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,8.375,7.727,outputs/promising/pdb/6AMU_L4_expanded_wA_8550567_0.pdb,7.727,8.375,False,6.0,8.99,2.0,9.46,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.786,15.236,outputs/promising/pdb/6AMU_L4_expanded_wA_8574055_0.pdb,15.236,14.786,False,2.0,6.92,10.0,2.85,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.807,2.836,outputs/promising/pdb/6AMU_L4_expanded_wA_8626446_0.pdb,2.836,3.807,False,9.0,6.47,1.0,7.14,True,False,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,14.151,14.469,outputs/promising/pdb/6AMU_L4_expanded_wA_8787191_0.pdb,14.469,14.151,False,2.0,7.01,7.0,7.95,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.911,6.288,outputs/promising/pdb/6AMU_L4_expanded_wA_8862394_0.pdb,6.288,6.911,False,8.0,6.96,5.0,8.83,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,3.991,3.605,outputs/promising/pdb/6AMU_L4_expanded_wA_9498540_0.pdb,3.605,3.991,False,9.0,5.85,1.0,6.71,True,True,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L4_expanded,True,10,6.093,5.682,outputs/promising/pdb/6AMU_L4_expanded_wA_9770844_0.pdb,5.682,6.093,False,9.0,8.33,2.0,8.43,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,8.005,7.133,outputs/promising/pdb/6AMU_L5_max_w0_0285928_0.pdb,7.133,8.005,False,7.0,4.71,3.0,7.74,True,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,5.396,5.116,outputs/promising/pdb/6AMU_L5_max_w0_0285928_1.pdb,5.116,5.396,False,9.0,6.41,1.0,7.37,True,False,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,7.711,6.895,outputs/promising/pdb/6AMU_L5_max_w0_0543064_0.pdb,6.895,7.711,False,7.0,6.45,1.0,8.44,True,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,13.96,14.77,outputs/promising/pdb/6AMU_L5_max_w0_0543064_1.pdb,14.77,13.96,False,1.0,7.69,8.0,4.41,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,14.723,15.278,outputs/promising/pdb/6AMU_L5_max_w0_1101263_0.pdb,15.278,14.723,False,4.0,9.01,10.0,4.67,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,3.278,3.698,outputs/promising/pdb/6AMU_L5_max_w0_1101263_1.pdb,3.698,3.278,False,10.0,5.09,3.0,4.74,True,True,GIG,forward,False,True,neither,neither
promising,6AMU,withTCR,L5_max,True,10,12.674,13.135,outputs/promising/pdb/6AMU_L5_max_w0_1951505_0.pdb,13.135,12.674,False,3.0,6.38,10.0,7.88,True,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,5.026,3.971,outputs/promising/pdb/6AMU_L5_max_w0_1951505_1.pdb,3.971,5.026,False,8.0,7.28,2.0,7.09,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,15.536,16.057,outputs/promising/pdb/6AMU_L5_max_w0_2959767_0.pdb,16.057,15.536,False,3.0,5.06,10.0,5.09,True,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,18.746,18.999,outputs/promising/pdb/6AMU_L5_max_w0_2959767_1.pdb,18.999,18.746,False,4.0,7.05,10.0,9.75,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,13.713,14.288,outputs/promising/pdb/6AMU_L5_max_w0_3198191_0.pdb,14.288,13.713,False,3.0,7.85,10.0,5.03,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,15.192,15.86,outputs/promising/pdb/6AMU_L5_max_w0_3198191_1.pdb,15.86,15.192,False,3.0,7.69,9.0,5.64,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,14.032,14.6,outputs/promising/pdb/6AMU_L5_max_w0_3256030_0.pdb,14.6,14.032,False,3.0,9.48,10.0,5.15,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,12.509,12.929,outputs/promising/pdb/6AMU_L5_max_w0_3256030_1.pdb,12.929,12.509,False,1.0,6.68,8.0,8.28,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,3.978,3.417,outputs/promising/pdb/6AMU_L5_max_w0_3689433_0.pdb,3.417,3.978,False,8.0,9.07,2.0,5.22,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,7.326,7.055,outputs/promising/pdb/6AMU_L5_max_w0_3689433_1.pdb,7.055,7.326,False,9.0,5.43,2.0,9.35,True,False,DRG,forward,True,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,12.601,13.07,outputs/promising/pdb/6AMU_L5_max_w0_4201502_0.pdb,13.07,12.601,False,3.0,6.76,10.0,8.51,False,False,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,15.09,15.74,outputs/promising/pdb/6AMU_L5_max_w0_4201502_1.pdb,15.74,15.09,False,2.0,8.35,10.0,4.44,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,15.625,16.088,outputs/promising/pdb/6AMU_L5_max_w0_5008098_0.pdb,16.088,15.625,False,3.0,7.35,10.0,4.95,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,3.922,3.408,outputs/promising/pdb/6AMU_L5_max_w0_5008098_1.pdb,3.408,3.922,False,9.0,9.67,3.0,4.91,False,True,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,16.757,17.082,outputs/promising/pdb/6AMU_L5_max_w0_5115809_0.pdb,17.082,16.757,False,6.0,7.33,10.0,8.4,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,7.599,6.939,outputs/promising/pdb/6AMU_L5_max_w0_5250418_0.pdb,6.939,7.599,False,6.0,9.35,3.0,9.0,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,13.806,14.495,outputs/promising/pdb/6AMU_L5_max_w0_5250418_1.pdb,14.495,13.806,False,2.0,10.54,10.0,3.43,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,15.119,15.583,outputs/promising/pdb/6AMU_L5_max_w0_5504875_0.pdb,15.583,15.119,False,4.0,8.39,10.0,6.36,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,14.29,14.975,outputs/promising/pdb/6AMU_L5_max_w0_5504875_1.pdb,14.975,14.29,False,1.0,6.9,9.0,6.71,False,True,off,reverse,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,8.726,7.84,outputs/promising/pdb/6AMU_L5_max_w0_7353934_0.pdb,7.84,8.726,False,7.0,7.17,1.0,8.48,False,False,off,forward,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,17.498,17.657,outputs/promising/pdb/6AMU_L5_max_w0_7353934_1.pdb,17.657,17.498,False,5.0,7.48,9.0,9.94,False,False,off,ambiguous,False,False,neither,neither
promising,6AMU,withTCR,L5_max,True,10,13.775,14.342,outputs/promising/pdb/6AMU_L5_max_w0_7533496_0.pdb,14.342,13.775,False,2.0,5.96,10.0,4.85,True,True,off,reverse,False,False,neither,neither
